id,created_at,updated_at,pushed_at,size,stargazers_count,has_issues,has_projects,has_downloads,has_wiki,has_pages,has_discussions,forks_count,archived,open_issues_count,is_template,web_commit_signoff_required,forks,open_issues,network_count,subscribers_count,language_TypeScript,language_Markdown,language_HTML,language_Python,language_JavaScript,language_C,language_C++,language_Shell,language_MDX,language_Dart,language_Jupyter Notebook,language_Java,language_Go,language_Batchfile,language_C#,language_Rust,language_Dockerfile,language_Vim Script,language_Vue,language_CSS,language_Blade,language_Clojure,language_Zig,language_Scala,language_PHP,language_Assembly,language_Nunjucks,language_Ruby,language_Kotlin,language_Makefile,language_Swift,language_Julia,language_Astro,language_Roff,language_Lua,language_Haskell,language_Svelte,language_TeX,language_V,language_PowerShell,language_Objective-C,language_LLVM,language_Jinja,language_SCSS,language_Elixir,language_Cuda
42489829,1442283918,1747912958,1747672243,4251,58431,1,0,1,0,1,1,10606,0,66,0,0,10606,66,10606,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601538369,1676366952,1747906519,1737927746,1150,58259,1,1,1,0,0,0,9769,0,485,0,0,9769,485,9769,532,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148753,1291781085,1747910550,1747844259,224267,58066,1,0,1,1,1,0,38483,0,337,0,1,38483,337,38483,3312,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27574418,1417753877,1747910546,1747840820,27473206,57874,1,1,1,1,1,1,3746,0,13,0,0,3746,13,3746,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888092115,1731527800,1747911181,1747866682,3205,57756,1,1,1,1,0,1,2958,0,260,0,0,2958,260,2958,208,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290882787,1598562734,1747881825,1747912971,906629,57642,1,1,1,1,1,1,2850,0,167,0,0,2850,167,2850,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173228436,1551410868,1747907768,1747842471,383993,57137,1,0,1,1,0,1,6384,0,1719,0,0,6384,1719,6384,1057,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71995937,1477480727,1747905503,1747862951,122910,57080,1,1,1,0,0,1,5249,0,872,0,0,5249,872,5249,785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486550,1264356204,1747898193,1746679611,22621,56955,1,0,1,1,0,1,12290,0,15,0,0,12290,15,12290,2490,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8514,1207880387,1747907932,1747901136,265159,56916,1,1,1,0,0,1,21863,0,1320,0,0,21863,1320,21863,2318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228016443,1576325142,1747913155,1747647983,99289,56244,1,1,1,1,0,0,11996,0,232,0,0,11996,232,11996,385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579082810,1671206690,1747910672,1747433589,27439,56148,1,1,1,1,0,0,5548,0,203,0,0,5548,203,5548,619,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138839979,1530081405,1747907926,1719403814,207074,56047,1,1,1,1,1,0,15962,0,121,0,0,15962,121,15962,2244,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90528830,1494157527,1747910700,1741113263,3451,55889,0,0,1,0,1,0,6748,0,27,0,0,6748,27,6748,1570,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635240594,1683018931,1747901517,1731526232,2778,55883,1,1,1,1,0,1,7473,0,271,0,0,7473,271,7473,470,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36040894,1432248185,1747847611,1747699287,1146246,55860,1,1,1,0,0,1,10300,0,429,0,0,10300,429,10300,722,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660551251,1688115895,1747911881,1747401498,184257,55778,1,1,1,1,0,0,6637,0,85,0,0,6637,85,6637,834,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5483330,1345478016,1747905017,1745768005,3533,55605,0,1,1,1,1,0,9756,0,383,0,0,9756,383,9756,1369,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15019962,1386488083,1747909273,1747900109,35953,55380,1,1,1,1,0,1,4471,0,198,0,0,4471,198,4471,384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127407957,1522401231,1747911598,1740211653,126557,55350,1,1,1,1,0,1,9483,0,11,0,0,9483,11,9483,1328,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529502,1266804074,1747912672,1747720291,28192,55304,1,1,0,1,0,1,10816,0,644,0,0,10816,644,10816,1770,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699532645,1696278251,1747912694,1747909390,97851,55195,1,1,1,0,1,0,1548,0,1773,0,0,1548,1773,1548,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577116112,1670810103,1747912059,1735720473,39446,55014,1,1,1,1,0,1,13560,0,41,0,0,13560,41,13560,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808144141,1717075380,1747913261,1747222602,66,54978,0,1,1,1,0,1,1099,0,8,0,0,1099,8,1099,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36502,1216822886,1747913177,1747867104,277713,54917,0,0,1,0,0,0,26230,0,233,0,0,26230,233,26230,2420,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19872456,1400278971,1747902882,1747897650,38586,54884,1,0,1,0,0,1,10609,0,225,0,0,10609,225,10609,808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771302083,1710300811,1747913290,1747910306,200586,54872,1,1,1,1,1,0,6188,0,294,0,0,6188,294,6188,390,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42408804,1442171042,1747907285,1747899938,147332,54800,1,1,1,0,0,0,5332,0,654,0,0,5332,654,5332,674,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83844720,1488577959,1747913083,1724221356,103959,54777,1,1,1,1,0,0,13605,0,812,0,0,13605,812,13605,1568,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92443980,1495745922,1747913206,1747816028,2887,54686,1,1,1,1,0,1,5283,0,52,0,0,5283,52,5283,538,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108761645,1509303108,1747910157,1747912158,1289203,54490,1,1,1,1,0,1,3871,0,714,0,0,3871,714,3871,377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188660663,1558860975,1747912934,1723665243,369680,54253,1,0,1,1,0,0,8974,0,221,0,0,8974,221,8974,941,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67274736,1472883566,1747911475,1724139613,93346,54230,1,1,1,1,1,1,14639,0,2920,0,0,14639,2920,14639,1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634224458,1682772735,1747909879,1747217710,20474,54180,1,1,1,0,0,1,7135,0,38,0,0,7135,38,7135,528,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114747226,1513676653,1747905027,1747846735,203597,53978,1,1,1,0,1,0,13403,0,36,0,0,13403,36,13403,1536,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264818686,1589773511,1747911720,1747771700,16684,53926,1,1,1,1,0,1,16925,0,262,0,1,16925,262,16925,372,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74627617,1479951210,1747900811,1747911976,719235,53913,1,1,1,1,0,0,9756,0,161,0,0,9756,161,9756,1316,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33263118,1427910671,1747909340,1747828921,157516,53794,1,1,1,1,1,0,3493,0,17,0,0,3493,17,3493,959,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575340621,1670406182,1747905908,1724954291,32499,53786,1,0,1,0,1,1,6099,0,831,0,0,6099,831,6099,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138547797,1529904783,1747910614,1723556266,1799,53599,1,0,1,0,0,1,2811,0,154,0,0,2811,154,2811,486,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730534580,1702361593,1747912700,1747904545,77013,53165,1,1,1,0,0,1,5096,0,2096,0,0,5096,2096,5096,241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700621,1304504425,1747912806,1718224566,379,53139,1,0,1,0,1,0,10574,0,82,0,0,10574,82,10574,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67702184,1473338573,1747910241,1747869287,60975,53027,1,0,1,0,1,0,13923,0,52,0,0,13923,52,13923,1557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362490,1297622297,1747908491,1746290354,13160,52893,1,0,1,1,0,0,9465,0,281,0,0,9465,281,9465,1327,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130464961,1524307943,1747910934,1747795768,32908,52654,1,0,1,0,0,1,1293,0,373,0,0,1293,373,1293,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29261473,1421263438,1747902935,1747843178,134300,52588,1,0,1,0,1,1,5818,0,49,0,0,5818,49,5818,627,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28428729,1419385503,1747904584,1720256783,871781,52529,1,1,1,1,0,0,10222,0,35,0,0,10222,35,10222,2761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254832799,1586596891,1747911874,1741015039,1367,52511,1,1,1,1,0,0,5656,0,59,0,0,5656,59,5656,1256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53631945,1457661753,1747909064,1744296938,4980,52476,1,0,1,0,0,1,2124,0,180,0,0,2124,180,2124,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180328715,1554801006,1747912138,1747886314,7514,52455,1,1,1,1,1,1,1681,0,4,0,0,1681,4,1681,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102969245,1504974806,1747902805,1736825053,584,52422,1,1,1,1,0,1,5334,0,93,0,0,5334,93,5334,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655099582,1687040185,1747913230,1747038875,7607,52169,1,1,1,1,0,0,5579,0,60,0,0,5579,60,5579,503,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220809393,1573399689,1747905510,1747674230,50146,52099,1,1,1,1,0,1,1833,0,291,0,0,1833,291,1833,538,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20619036,1402239775,1747911901,1747806246,8627,51913,1,1,1,0,0,1,2835,0,55,0,1,2835,55,2835,702,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12256376,1377039962,1747912602,1747911399,1489535,51722,1,1,1,1,0,1,13461,0,575,0,0,13461,575,13461,1583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24953448,1412791288,1747893156,1744339557,4099569,51563,1,1,0,0,1,0,9650,0,356,0,0,9650,356,9650,1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130688011,1524483928,1747910159,1747910385,72402,51428,1,1,1,0,0,1,2051,0,230,0,0,2051,230,2051,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348060227,1615828787,1747911748,1747911764,195871,51199,1,1,1,0,0,0,2737,0,210,0,0,2737,210,2737,205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9309093,1365463924,1747843005,1732741308,113201,51166,1,1,1,1,0,1,4921,0,1077,0,0,4921,1077,4921,1288,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519859998,1659293121,1747913315,1747913323,524976,50986,1,1,1,0,0,1,3380,0,188,0,0,3380,188,3380,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663468,1303799523,1747908400,1747675765,161800,50806,1,1,1,1,1,1,10310,0,406,0,0,10310,406,10310,1122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18708860,1397320722,1747902236,1713212156,776,50799,1,1,1,0,0,0,5315,0,40,0,0,5315,40,5315,1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133251103,1526226241,1747911706,1747423047,6993,50798,1,1,1,0,0,0,1874,0,158,0,0,1874,158,1874,358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20300177,1401380597,1747889268,1747832429,559823,50787,1,1,1,1,1,0,10996,0,713,0,0,10996,713,10996,2364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896335270,1732942150,1747912408,1747822467,2410,50669,1,1,1,1,0,0,3770,0,91,0,0,3770,91,3770,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943398999,1741192709,1747913051,1747813255,336,50632,1,1,1,1,0,1,15554,0,26,0,0,15554,26,15554,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3432266,1329154198,1747912725,1747912251,3977188,50588,0,0,1,0,0,0,5918,0,186,0,0,5918,186,5918,1529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17803236,1394986797,1747912842,1747904221,205539,50498,1,1,1,1,0,0,4509,0,1149,0,0,4509,1149,4509,576,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269336148,1591268497,1747866809,1743332711,13710,50464,1,1,1,1,1,1,2812,0,400,0,0,2812,400,2812,445,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21938243,1405593910,1747910176,1747688495,7717,50445,1,0,1,0,0,0,2905,0,10,0,0,2905,10,2905,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75104123,1480439617,1747893967,1747893963,150251,50438,1,1,1,1,0,1,4503,0,1467,0,0,4503,1467,4503,415,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773286980,1710665618,1747911557,1724991445,1008,50287,0,1,1,1,0,1,8354,0,119,0,0,8354,119,8354,637,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618058471,1679590983,1747912408,1726681615,18751,50190,1,1,1,0,0,0,5896,0,577,0,0,5896,577,5896,313,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137078487,1528811376,1747907928,1747900101,35304,50119,1,1,1,0,0,1,8651,0,1044,0,0,8651,1044,8651,754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65252,1224484143,1747902981,1745496482,69659,50062,1,1,1,1,1,1,10096,0,211,0,0,10096,211,10096,1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614410,1302790358,1747911596,1747849504,439738,50016,0,0,1,0,0,0,12650,0,3,0,0,12650,3,12650,1471,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56969116,1461499077,1747904672,1747865214,6367,49936,1,0,1,0,1,0,6651,0,8,0,0,6651,8,6651,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669879380,1690136157,1747912417,1745115378,12309,49821,1,0,1,0,0,1,7190,0,7,0,0,7190,7,7190,491,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6093316,1349455185,1747904823,1747878659,741002,49786,1,1,1,0,0,1,30395,0,716,0,0,30395,716,30395,640,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50264296,1453592914,1747838253,1747660659,115961,49782,1,1,1,1,1,0,3944,0,491,0,0,3944,491,3944,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110446844,1510502725,1747903637,1724016106,72512,49744,1,1,1,1,0,0,3649,0,1285,0,0,3649,1285,3649,422,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180190854,1554741385,1747913070,1747910120,335934,49622,1,1,1,0,0,1,4367,0,784,0,0,4367,784,4367,381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323965659,1608745229,1747913285,1746941998,5312,49457,1,1,1,1,0,1,6700,0,551,0,0,6700,551,6700,217,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67186968,1472787145,1747909486,1743586939,242726,49428,1,0,1,1,1,1,9969,0,125,0,0,9969,125,9969,1155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11225014,1373147841,1747912459,1747908027,89869,49423,1,0,1,0,0,1,10072,0,401,0,0,10072,401,10072,1305,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262296122,1588934296,1747912109,1747912175,1224318,49405,1,1,1,0,1,1,8230,0,137,0,0,8230,137,8230,456,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646410686,1685268552,1747912361,1747848779,49418,49401,1,0,1,1,0,1,6012,0,475,0,0,6012,475,6012,260,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79162682,1484603381,1747908427,1747745845,528729,49375,1,1,1,0,0,0,5335,0,541,0,0,5335,541,5335,489,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172378503,1551035385,1747907830,1745931659,71964,49351,1,0,1,0,0,1,2294,0,106,0,0,2294,106,2294,189,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9852918,1367665753,1747912823,1747913036,353040,49305,1,0,1,0,0,0,10792,0,153,0,0,10792,153,10792,1031,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
